,age,c_charge_desc,c_charge_degree,c_days_from_compas,is_recid,juv_fel_count,juv_misd_count,juv_other_count,priors_count,r_days_from_arrest,race,sex,vr_charge_desc
1124,31,arrest case no charge,1,0.0,0,0,0,0,1,0.0,African-American,Male,na
1126,24,False Imprisonment,1,1.0,0,0,0,0,4,0.0,African-American,Male,na
1128,20,arrest case no charge,1,1.0,1,1,0,1,1,0.0,African-American,Male,na
1129,20,arrest case no charge,1,1.0,1,1,0,1,1,0.0,African-American,Male,na
1130,20,arrest case no charge,1,1.0,1,1,0,1,1,0.0,African-American,Male,na
1133,22,arrest case no charge,1,1.0,0,0,0,0,1,0.0,African-American,Male,na
1135,24,Battery,1,1.0,1,0,0,0,1,0.0,African-American,Male,Battery
1136,61,arrest case no charge,1,1.0,0,0,0,0,4,0.0,Caucasian,Male,na
1137,34,Aggravated Assault W/Dead Weap,1,1.0,0,0,0,0,9,0.0,Caucasian,Male,na
1138,27,arrest case no charge,1,14.0,0,0,0,0,1,0.0,Caucasian,Female,na
1139,27,arrest case no charge,1,14.0,0,0,0,0,1,0.0,Caucasian,Female,na
1140,27,arrest case no charge,1,14.0,0,0,0,0,1,0.0,Caucasian,Female,na
1141,50,Aggravated Assault W/Dead Weap,1,1.0,0,0,0,0,3,0.0,African-American,Female,na
1142,30,Battery,1,1.0,0,0,0,0,1,0.0,African-American,Male,na
1143,38,Possession of Cannabis,1,1.0,0,0,0,0,5,0.0,African-American,Male,na
1144,24,Battery,1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
1145,27,Grand Theft Firearm,1,1.0,0,1,0,0,2,0.0,African-American,Male,na
1146,34,Battery,1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
1147,45,arrest case no charge,1,77.0,0,0,0,0,16,0.0,African-American,Male,na
1148,46,Grand Theft in the 3rd Degree,1,1.0,1,0,0,0,2,0.0,African-American,Female,na
1149,46,Grand Theft in the 3rd Degree,1,1.0,1,0,0,0,2,0.0,African-American,Female,na
1150,46,Grand Theft in the 3rd Degree,1,1.0,1,0,0,0,2,0.0,African-American,Female,na
1151,41,Battery,1,1.0,1,0,0,0,0,0.0,Caucasian,Male,na
1153,27,Possess Cannabis/20 Grams Or Less,1,1.0,1,0,0,0,13,0.0,African-American,Male,Battery
1154,51,Possession of Cocaine,1,122.0,0,0,0,0,16,0.0,African-American,Female,na
1156,26,Battery,1,1.0,1,0,0,0,1,523.0,African-American,Male,na
1157,26,Battery,1,1.0,1,0,0,0,1,523.0,African-American,Male,na
1158,26,Battery,1,1.0,1,0,0,0,1,523.0,African-American,Male,na
1159,29,Possession of Ethylone,1,0.0,1,0,0,0,3,0.0,African-American,Male,na
1160,52,Grand Theft in the 3rd Degree,1,1.0,1,0,0,0,6,0.0,Caucasian,Male,na
1161,52,Grand Theft in the 3rd Degree,1,1.0,1,0,0,0,6,0.0,Caucasian,Male,na
1162,28,Agg Battery Grt/Bod/Harm,1,1.0,1,0,0,0,1,0.0,Caucasian,Male,Assault
1168,55,Felony Petit Theft,1,1.0,1,0,0,0,5,0.0,African-American,Male,na
1169,46,Petit Theft $100- $300,1,11.0,0,0,0,0,2,0.0,Caucasian,Male,na
1170,59,Lve/Scen/Acc/Veh/Prop/Damage,1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
1171,26,Aggravated Battery,1,1.0,1,1,1,0,10,0.0,African-American,Male,Felony Battery (Dom Strang)
1172,26,Aggravated Battery,1,1.0,1,1,1,0,10,0.0,African-American,Male,Felony Battery (Dom Strang)
1173,28,Possession Of Alprazolam,1,1.0,0,0,0,0,5,0.0,African-American,Male,na
1175,63,Felony DUI (level 3),1,3.0,0,0,0,0,2,0.0,Caucasian,Male,na
1176,63,Felony DUI (level 3),1,3.0,0,0,0,0,2,0.0,Caucasian,Male,na
1177,42,Aggravated Assault w/Firearm,1,0.0,0,0,0,0,0,0.0,African-American,Male,na
1178,21,arrest case no charge,1,1.0,0,0,0,0,1,0.0,African-American,Male,na
1179,57,Aggrav Child Abuse-Agg Battery,1,1.0,0,0,0,0,2,0.0,African-American,Male,na
1180,23,Driving While License Revoked,1,1.0,1,1,2,2,6,0.0,African-American,Male,Battery
1181,23,Driving While License Revoked,1,1.0,1,1,2,2,6,0.0,African-American,Male,Battery
1182,54,Possession of Cocaine,1,1.0,1,0,0,0,28,0.0,African-American,Male,na
1183,54,Possession of Cocaine,1,1.0,1,0,0,0,28,0.0,African-American,Male,na
1184,54,Possession of Cocaine,1,1.0,1,0,0,0,28,0.0,African-American,Male,na
1185,35,Felony Battery w/Prior Convict,1,1.0,1,0,0,1,8,0.0,African-American,Male,na
1186,35,Felony Battery w/Prior Convict,1,1.0,1,0,0,1,8,0.0,African-American,Male,na
1187,42,Possession of Cocaine,1,0.0,0,0,0,0,1,0.0,Caucasian,Male,na
1188,24,arrest case no charge,1,1.0,1,1,0,0,6,0.0,African-American,Female,na
1189,24,arrest case no charge,1,1.0,1,1,0,0,6,0.0,African-American,Female,na
1190,24,arrest case no charge,1,1.0,1,1,0,0,6,0.0,African-American,Female,na
1191,24,arrest case no charge,1,1.0,1,1,0,0,6,0.0,African-American,Female,na
1192,24,arrest case no charge,1,1.0,1,1,0,0,6,0.0,African-American,Female,na
1193,24,arrest case no charge,1,1.0,1,1,0,0,6,0.0,African-American,Female,na
1194,54,Battery,1,26.0,0,0,0,0,2,0.0,African-American,Male,na
1195,58,DUI Level 0.15 Or Minor In Veh,1,1.0,1,0,0,0,12,21.0,African-American,Male,na
1196,58,DUI Level 0.15 Or Minor In Veh,1,1.0,1,0,0,0,12,21.0,African-American,Male,na
1197,58,DUI Level 0.15 Or Minor In Veh,1,1.0,1,0,0,0,12,21.0,African-American,Male,na
1198,58,DUI Level 0.15 Or Minor In Veh,1,1.0,1,0,0,0,12,21.0,African-American,Male,na
1199,58,DUI Level 0.15 Or Minor In Veh,1,1.0,1,0,0,0,12,21.0,African-American,Male,na
1200,58,DUI Level 0.15 Or Minor In Veh,1,1.0,1,0,0,0,12,21.0,African-American,Male,na
1201,58,DUI Level 0.15 Or Minor In Veh,1,1.0,1,0,0,0,12,21.0,African-American,Male,na
1202,58,DUI Level 0.15 Or Minor In Veh,1,1.0,1,0,0,0,12,21.0,African-American,Male,na
1203,58,DUI Level 0.15 Or Minor In Veh,1,1.0,1,0,0,0,12,21.0,African-American,Male,na
1206,23,Resist/Obstruct W/O Violence,1,1.0,1,0,0,1,1,0.0,Caucasian,Male,na
1207,23,Resist/Obstruct W/O Violence,1,1.0,1,0,0,1,1,0.0,Caucasian,Male,na
1208,35,Battery,1,1.0,0,0,0,0,1,0.0,African-American,Male,na
1209,53,Felony Battery,1,353.0,0,0,0,0,17,0.0,African-American,Male,na
1210,53,Felony Battery,1,353.0,0,0,0,0,17,0.0,African-American,Male,na
1211,20,Fraudulent Use of Credit Card,1,0.0,1,0,0,0,1,1.0,African-American,Male,Agg Flee/Eluding (Injury/Prop Damage)
1212,20,Fraudulent Use of Credit Card,1,0.0,1,0,0,0,1,1.0,African-American,Male,Agg Flee/Eluding (Injury/Prop Damage)
1213,20,Fraudulent Use of Credit Card,1,0.0,1,0,0,0,1,1.0,African-American,Male,Agg Flee/Eluding (Injury/Prop Damage)
1214,20,Fraudulent Use of Credit Card,1,0.0,1,0,0,0,1,1.0,African-American,Male,Agg Flee/Eluding (Injury/Prop Damage)
1215,20,Fraudulent Use of Credit Card,1,0.0,1,0,0,0,1,1.0,African-American,Male,Agg Flee/Eluding (Injury/Prop Damage)
1216,20,Fraudulent Use of Credit Card,1,0.0,1,0,0,0,1,1.0,African-American,Male,Agg Flee/Eluding (Injury/Prop Damage)
1217,24,Possession of Cannabis,1,243.0,0,0,0,0,1,0.0,African-American,Male,na
1218,51,Felony Battery (Dom Strang),1,0.0,0,0,0,0,0,0.0,Caucasian,Male,na
1220,37,Possession of Cocaine,1,14.0,0,0,0,0,3,0.0,Caucasian,Male,na
1221,46,Aggrav Battery w/Deadly Weapon,1,3.0,0,0,0,0,0,0.0,African-American,Female,na
1222,47,Drivg While Lic Suspd/Revk/Can,1,1.0,0,0,0,0,3,0.0,Caucasian,Male,na
1223,44,arrest case no charge,1,237.0,0,0,0,0,3,0.0,African-American,Male,na
1224,34,Possession of Cannabis,1,1.0,1,0,0,0,4,0.0,Caucasian,Male,na
1225,56,Grand Theft in the 3rd Degree,1,2.0,0,0,0,0,0,0.0,Caucasian,Male,na
1228,59,Burglary Dwelling Assault/Batt,1,3.0,1,0,0,0,1,73.0,Caucasian,Male,na
1229,59,Burglary Dwelling Assault/Batt,1,3.0,1,0,0,0,1,73.0,Caucasian,Male,na
1230,59,Burglary Dwelling Assault/Batt,1,3.0,1,0,0,0,1,73.0,Caucasian,Male,na
1234,53,arrest case no charge,1,23.0,0,0,0,0,1,0.0,Caucasian,Female,na
1235,35,Carrying Concealed Firearm,1,0.0,0,0,0,0,0,0.0,African-American,Male,na
1236,35,Carrying Concealed Firearm,1,0.0,0,0,0,0,0,0.0,African-American,Male,na
1237,29,arrest case no charge,1,66.0,0,0,0,0,1,0.0,Caucasian,Male,na
1238,29,arrest case no charge,1,66.0,0,0,0,0,1,0.0,Caucasian,Male,na
1239,30,Battery,1,1.0,0,0,0,0,4,0.0,African-American,Male,na
1240,24,Poss Contr Subst W/o Prescript,1,1.0,1,0,0,1,6,0.0,Caucasian,Female,Battery
1241,21,Assault,1,1.0,1,0,0,4,2,0.0,Caucasian,Male,Battery on Law Enforc Officer
1242,26,arrest case no charge,1,16.0,0,0,0,0,2,0.0,African-American,Male,na
1246,33,Possession of Cocaine,1,3.0,0,0,0,0,0,0.0,Caucasian,Male,na
1247,26,Cash Item w/Intent to Defraud,1,1.0,0,0,0,0,1,0.0,African-American,Male,na
1248,49,Possession of Cocaine,1,1.0,0,2,0,1,18,0.0,African-American,Male,na
1249,30,Driving Under The Influence,1,1.0,0,0,0,0,0,0.0,Caucasian,Female,na
1250,31,arrest case no charge,1,2.0,0,1,0,0,6,0.0,African-American,Male,na
1251,31,arrest case no charge,1,2.0,0,1,0,0,6,0.0,African-American,Male,na
1252,37,arrest case no charge,1,1.0,0,0,0,0,5,0.0,Caucasian,Male,na
1254,60,Battery,1,2.0,0,0,0,0,5,0.0,Caucasian,Female,na
1255,29,arrest case no charge,1,43.0,1,0,0,0,6,71.0,Caucasian,Male,na
1256,29,arrest case no charge,1,43.0,1,0,0,0,6,71.0,Caucasian,Male,na
1258,29,Battery,1,1.0,1,0,0,0,0,0.0,Caucasian,Male,Battery
1259,54,Battery,1,1.0,0,0,0,0,0,0.0,African-American,Male,na
1260,29,False Ownership Info/Pawn Item,1,1.0,1,0,0,0,4,0.0,African-American,Male,Battery
1261,29,False Ownership Info/Pawn Item,1,1.0,1,0,0,0,4,0.0,African-American,Male,Battery
1262,29,Deliver Cocaine,1,1.0,0,0,0,0,12,0.0,African-American,Male,na
1263,29,Deliver Cocaine,1,1.0,0,0,0,0,12,0.0,African-American,Male,na
1264,59,DUI Property Damage/Injury,1,2.0,0,0,0,0,0,0.0,Caucasian,Female,na
1265,38,Tampering With Physical Evidence,1,1.0,0,0,0,0,0,0.0,African-American,Male,na
1269,27,Aggravated Assault w/Firearm,1,493.0,0,0,0,0,1,0.0,Caucasian,Male,na
1270,27,Aggravated Assault w/Firearm,1,493.0,0,0,0,0,1,0.0,Caucasian,Male,na
1271,29,arrest case no charge,1,53.0,1,0,0,0,4,0.0,African-American,Male,Battery on Law Enforc Officer
1276,27,Opert With Susp DL 2nd Offens,1,1.0,1,0,0,0,1,0.0,Caucasian,Male,na
1277,27,Opert With Susp DL 2nd Offens,1,1.0,1,0,0,0,1,0.0,Caucasian,Male,na
1278,27,Opert With Susp DL 2nd Offens,1,1.0,1,0,0,0,1,0.0,Caucasian,Male,na
1286,66,Crimin Mischief Damage $1000+,1,1.0,1,0,0,0,33,173.0,African-American,Male,na
1287,66,Crimin Mischief Damage $1000+,1,1.0,1,0,0,0,33,173.0,African-American,Male,na
1288,66,Crimin Mischief Damage $1000+,1,1.0,1,0,0,0,33,173.0,African-American,Male,na
1291,22,Grand Theft in the 3rd Degree,1,1.0,0,0,0,0,0,0.0,African-American,Male,na
1292,27,Possession of Cocaine,1,1.0,0,0,0,0,2,0.0,Caucasian,Male,na
1293,51,DUI Property Damage/Injury,1,1.0,0,0,0,0,1,0.0,Caucasian,Male,na
1294,51,DUI Property Damage/Injury,1,1.0,0,0,0,0,1,0.0,Caucasian,Male,na
1295,35,arrest case no charge,1,0.0,0,0,0,0,1,0.0,Caucasian,Male,na
1296,71,Battery,1,17.0,0,0,0,0,2,0.0,Caucasian,Male,na
1297,36,Battery,1,1.0,0,0,0,0,0,0.0,African-American,Male,na
1298,26,Tampering With Physical Evidence,1,1510.0,0,0,0,0,1,0.0,African-American,Male,na
1299,52,Battery,1,1.0,0,0,0,0,4,0.0,Caucasian,Male,na
1301,39,arrest case no charge,1,1.0,0,0,0,0,4,0.0,Caucasian,Male,na
1302,39,arrest case no charge,1,1.0,0,0,0,0,4,0.0,Caucasian,Male,na
1303,30,Aggravated Assault w/Firearm,1,1.0,0,0,0,0,1,0.0,Caucasian,Male,na
1304,35,Susp Drivers Lic 1st Offense,1,55.0,0,0,0,0,12,0.0,African-American,Female,na
1305,35,Susp Drivers Lic 1st Offense,1,55.0,0,0,0,0,12,0.0,African-American,Female,na
1306,25,Poss Wep Conv Felon,1,1.0,0,2,0,1,2,0.0,African-American,Male,na
1308,55,Felony Petit Theft,1,1.0,0,0,0,0,1,0.0,African-American,Male,na
1310,34,Grand Theft in the 3rd Degree,1,1.0,0,0,0,0,4,0.0,Caucasian,Female,na
1311,26,Battery,1,1.0,0,0,0,0,0,0.0,African-American,Female,na
1312,48,Leave Accd/Attend Veh/Less $50,1,0.0,0,0,0,0,0,0.0,Caucasian,Female,na
1315,33,Battery,1,0.0,0,0,0,0,2,0.0,African-American,Male,na
1316,33,Battery,1,0.0,0,0,0,0,2,0.0,African-American,Male,na
1317,34,Burglary Conveyance Unoccup,1,1.0,0,0,0,0,6,0.0,African-American,Female,na
1318,34,Burglary Conveyance Unoccup,1,1.0,0,0,0,0,6,0.0,African-American,Female,na
1319,22,arrest case no charge,1,1.0,0,0,0,0,1,0.0,African-American,Female,na
1321,59,arrest case no charge,1,1.0,1,0,0,0,10,0.0,African-American,Male,na
1322,59,arrest case no charge,1,1.0,1,0,0,0,10,0.0,African-American,Male,na
1323,59,arrest case no charge,1,1.0,1,0,0,0,10,0.0,African-American,Male,na
1324,59,arrest case no charge,1,1.0,1,0,0,0,10,0.0,African-American,Male,na
1325,59,arrest case no charge,1,1.0,1,0,0,0,10,0.0,African-American,Male,na
1326,29,Poss Contr Subst W/o Prescript,1,1.0,1,0,0,0,5,0.0,African-American,Male,na
1327,29,Poss Contr Subst W/o Prescript,1,1.0,1,0,0,0,5,0.0,African-American,Male,na
1329,24,Possession of Cocaine,1,0.0,0,0,0,0,0,0.0,Caucasian,Male,na
1330,24,Possession of Cocaine,1,0.0,0,0,0,0,0,0.0,Caucasian,Male,na
1331,58,Felony DUI (level 3),1,2.0,0,0,0,0,0,0.0,Caucasian,Male,na
1332,58,Felony DUI (level 3),1,2.0,0,0,0,0,0,0.0,Caucasian,Male,na
1333,48,Agg Battery Grt/Bod/Harm,1,1.0,1,0,0,0,1,0.0,Caucasian,Male,na
1334,48,Agg Battery Grt/Bod/Harm,1,1.0,1,0,0,0,1,0.0,Caucasian,Male,na
1335,48,Agg Battery Grt/Bod/Harm,1,1.0,1,0,0,0,1,0.0,Caucasian,Male,na
1336,54,Resist Officer w/Violence,1,1.0,0,0,0,0,2,0.0,Caucasian,Female,na
1337,55,Battery,1,1.0,1,0,0,0,0,0.0,African-American,Male,Battery on a Person Over 65
1338,30,Battery,1,0.0,0,0,0,1,0,0.0,African-American,Male,na
1339,24,Burglary Unoccupied Dwelling,1,1.0,0,0,0,0,3,0.0,Caucasian,Male,na
1340,52,Fail Register Vehicle,1,0.0,0,0,0,0,4,0.0,African-American,Male,na
1341,20,Possession of Ethylone,1,1.0,1,0,0,0,0,0.0,African-American,Male,na
1342,20,Possession of Ethylone,1,1.0,1,0,0,0,0,0.0,African-American,Male,na
1343,20,Possession of Ethylone,1,1.0,1,0,0,0,0,0.0,African-American,Male,na
1344,20,Possession of Ethylone,1,1.0,1,0,0,0,0,0.0,African-American,Male,na
1345,20,Possession of Ethylone,1,1.0,1,0,0,0,0,0.0,African-American,Male,na
1346,20,Possession of Ethylone,1,1.0,1,0,0,0,0,0.0,African-American,Male,na
1347,25,Possession of Cocaine,1,6.0,1,0,0,0,4,0.0,Caucasian,Male,na
1348,24,Agg Battery Grt/Bod/Harm,1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
1349,23,Battery,1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
1350,23,Battery,1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
1351,27,Felony Battery (Dom Strang),1,1.0,1,0,1,3,6,0.0,Caucasian,Male,na
1352,27,Felony Battery (Dom Strang),1,1.0,1,0,1,3,6,0.0,Caucasian,Male,na
1353,53,Possession of Cocaine,1,0.0,0,0,0,0,1,0.0,African-American,Male,na
1354,25,Battery,1,2.0,1,0,1,0,1,0.0,African-American,Male,na
1355,25,Battery,1,2.0,1,0,1,0,1,0.0,African-American,Male,na
1357,31,Trespassing/Construction Site,1,1.0,0,0,0,0,0,0.0,African-American,Male,na
1358,25,arrest case no charge,1,2.0,1,0,1,0,6,0.0,African-American,Male,na
1359,25,arrest case no charge,1,2.0,1,0,1,0,6,0.0,African-American,Male,na
1360,25,arrest case no charge,1,2.0,1,0,1,0,6,0.0,African-American,Male,na
1361,32,arrest case no charge,1,7.0,1,0,0,0,1,0.0,Caucasian,Male,Battery
1362,21,Grand Theft in the 3rd Degree,1,2.0,1,0,0,0,0,0.0,Caucasian,Male,na
1363,45,Felony Battery w/Prior Convict,1,1.0,0,0,0,0,10,0.0,Caucasian,Male,na
1364,45,Felony Battery w/Prior Convict,1,1.0,0,0,0,0,10,0.0,Caucasian,Male,na
1365,45,Felony Battery w/Prior Convict,1,1.0,0,0,0,0,10,0.0,Caucasian,Male,na
1367,25,Possession of Cannabis,1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
1368,25,Possession of Cannabis,1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
1369,21,Battery,1,0.0,0,0,0,0,0,0.0,African-American,Male,na
1371,35,Grand Theft in the 3rd Degree,1,1.0,0,0,0,0,0,0.0,African-American,Male,na
1372,34,Driving While License Revoked,1,86.0,0,1,0,0,28,0.0,Caucasian,Male,na
1373,42,Drivg While Lic Suspd/Revk/Can,1,1.0,1,0,0,0,14,0.0,African-American,Male,na
1374,42,Drivg While Lic Suspd/Revk/Can,1,1.0,1,0,0,0,14,0.0,African-American,Male,na
1375,42,Drivg While Lic Suspd/Revk/Can,1,1.0,1,0,0,0,14,0.0,African-American,Male,na
1378,24,Viol Injunct Domestic Violence,1,23.0,1,0,0,1,9,0.0,Caucasian,Male,Aggrav Battery w/Deadly Weapon
1379,24,Viol Injunct Domestic Violence,1,23.0,1,0,0,1,9,0.0,Caucasian,Male,Aggrav Battery w/Deadly Weapon
1380,24,Viol Injunct Domestic Violence,1,23.0,1,0,0,1,9,0.0,Caucasian,Male,Aggrav Battery w/Deadly Weapon
1381,24,Viol Injunct Domestic Violence,1,23.0,1,0,0,1,9,0.0,Caucasian,Male,Aggrav Battery w/Deadly Weapon
1382,26,Uttering a Forged Instrument,1,1.0,0,0,0,0,1,0.0,Caucasian,Female,na
1383,35,Battery,1,1.0,0,0,0,0,6,0.0,African-American,Male,na
1384,35,Battery,1,1.0,0,0,0,0,6,0.0,African-American,Male,na
1385,26,Possession Of Heroin,1,1.0,0,0,0,0,0,0.0,Caucasian,Female,na
1386,22,Possession of Cocaine,1,251.0,1,1,0,4,6,32.0,Caucasian,Male,na
1387,22,Possession of Cocaine,1,251.0,1,1,0,4,6,32.0,Caucasian,Male,na
1391,47,Battery,1,1.0,0,0,0,0,1,0.0,Caucasian,Male,na
1392,71,Battery,1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
1393,21,Aggravated Assault W/Dead Weap,1,1.0,0,0,0,0,0,0.0,African-American,Female,na
1394,68,Driving Under The Influence,1,0.0,0,0,0,0,0,0.0,Caucasian,Male,na
1395,27,Aggrav Battery w/Deadly Weapon,1,1.0,1,0,0,0,5,0.0,African-American,Male,na
1396,27,Aggrav Battery w/Deadly Weapon,1,1.0,1,0,0,0,5,0.0,African-American,Male,na
1397,27,Aggrav Battery w/Deadly Weapon,1,1.0,1,0,0,0,5,0.0,African-American,Male,na
1400,46,Possession Of Alprazolam,1,1.0,1,0,0,0,2,143.0,Caucasian,Male,na
1401,46,Possession Of Alprazolam,1,1.0,1,0,0,0,2,143.0,Caucasian,Male,na
1402,46,Possession Of Alprazolam,1,1.0,1,0,0,0,2,143.0,Caucasian,Male,na
1403,44,Reckless Driving,1,0.0,0,0,0,0,1,0.0,African-American,Male,na
1404,39,Aggrav Battery w/Deadly Weapon,1,1.0,0,0,0,0,0,0.0,Caucasian,Female,na
1405,27,Consp Traff Oxycodone 28g><30k,1,1.0,0,0,0,0,0,0.0,African-American,Male,na
1406,23,Possession of Cannabis,1,1.0,0,0,0,0,2,0.0,Caucasian,Male,na
1408,42,arrest case no charge,1,1.0,0,0,0,0,8,0.0,African-American,Male,na
1409,58,Felony Petit Theft,1,1.0,0,0,0,0,6,0.0,African-American,Male,na
1410,58,Felony Petit Theft,1,1.0,0,0,0,0,6,0.0,African-American,Male,na
1411,24,Battery,1,1.0,0,0,0,0,0,0.0,African-American,Male,na
1412,49,arrest case no charge,1,79.0,0,0,0,0,15,0.0,African-American,Male,na
1413,49,arrest case no charge,1,79.0,0,0,0,0,15,0.0,African-American,Male,na
1414,26,Grand Theft (Motor Vehicle),1,1.0,1,0,0,1,3,0.0,African-American,Male,na
1415,26,Grand Theft (Motor Vehicle),1,1.0,1,0,0,1,3,0.0,African-American,Male,na
1417,39,Grand Theft in the 3rd Degree,1,1.0,1,0,0,0,3,0.0,African-American,Male,na
1418,39,Grand Theft in the 3rd Degree,1,1.0,1,0,0,0,3,0.0,African-American,Male,na
1419,39,Grand Theft in the 3rd Degree,1,1.0,1,0,0,0,3,0.0,African-American,Male,na
1420,21,arrest case no charge,1,1.0,1,0,2,0,3,0.0,African-American,Male,Robbery / No Weapon
1421,21,arrest case no charge,1,1.0,1,0,2,0,3,0.0,African-American,Male,Robbery / No Weapon
1422,63,DUI Property Damage/Injury,1,9.0,0,0,0,0,1,0.0,Caucasian,Male,na
1423,22,arrest case no charge,1,11.0,1,0,1,0,3,0.0,African-American,Male,Felony Battery (Dom Strang)
1424,50,Battery,1,1.0,0,0,0,0,3,0.0,African-American,Male,na
1426,38,Burglary Dwelling Assault/Batt,1,1.0,0,0,0,0,0,0.0,African-American,Male,na
1427,41,Sexual Battery / Vict 12 Yrs +,1,7.0,0,0,0,0,1,0.0,Caucasian,Male,na
1428,41,Sexual Battery / Vict 12 Yrs +,1,7.0,0,0,0,0,1,0.0,Caucasian,Male,na
1429,28,Aggravated Battery / Pregnant,1,1.0,1,8,0,1,16,0.0,African-American,Male,Aggravated Battery / Pregnant
1430,28,Aggravated Battery / Pregnant,1,1.0,1,8,0,1,16,0.0,African-American,Male,Aggravated Battery / Pregnant
1431,30,Battery,1,0.0,0,0,0,0,0,0.0,African-American,Female,na
1432,23,Agg Fleeing and Eluding,1,1.0,0,0,0,0,1,0.0,African-American,Male,na
1433,23,Agg Fleeing and Eluding,1,1.0,0,0,0,0,1,0.0,African-American,Male,na
1434,21,Burglary Unoccupied Dwelling,1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
1435,25,arrest case no charge,1,13.0,1,0,0,0,2,1.0,Caucasian,Male,na
1436,25,arrest case no charge,1,13.0,1,0,0,0,2,1.0,Caucasian,Male,na
1437,25,arrest case no charge,1,13.0,1,0,0,0,2,1.0,Caucasian,Male,na
1438,25,arrest case no charge,1,13.0,1,0,0,0,2,1.0,Caucasian,Male,na
1439,53,Theft/To Deprive,1,2005.0,0,0,0,0,2,0.0,Caucasian,Male,na
1440,40,Neglect Child / No Bodily Harm,1,1.0,0,0,0,0,5,0.0,Caucasian,Male,na
1441,40,Neglect Child / No Bodily Harm,1,1.0,0,0,0,0,5,0.0,Caucasian,Male,na
1443,23,Driving License Suspended,1,65.0,0,0,0,1,3,0.0,Caucasian,Female,na
1445,27,Criminal Mischief Damage <$200,1,0.0,1,0,0,0,5,114.0,African-American,Male,na
1446,27,Criminal Mischief Damage <$200,1,0.0,1,0,0,0,5,114.0,African-American,Male,na
1447,27,Criminal Mischief Damage <$200,1,0.0,1,0,0,0,5,114.0,African-American,Male,na
1448,37,Aggravated Assault w/Firearm,1,1.0,0,0,0,0,0,0.0,African-American,Female,na
1449,44,Battery,1,0.0,0,0,0,0,11,0.0,Caucasian,Male,na
1450,35,arrest case no charge,1,1.0,1,0,0,0,6,1.0,African-American,Female,Battery
1451,42,Battery,1,0.0,0,0,0,0,0,0.0,Caucasian,Male,na
1452,38,Drivg While Lic Suspd/Revk/Can,1,1.0,1,0,0,0,15,0.0,African-American,Male,na
1455,25,Resist/Obstruct W/O Violence,1,1.0,0,0,0,0,0,0.0,African-American,Female,na
1456,34,Battery,1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
1457,22,Grand Theft Dwell Property,1,1.0,0,1,0,0,2,0.0,African-American,Male,na
1458,22,Grand Theft Dwell Property,1,1.0,0,1,0,0,2,0.0,African-American,Male,na
1459,22,Grand Theft Dwell Property,1,1.0,0,1,0,0,2,0.0,African-American,Male,na
1461,24,arrest case no charge,1,280.0,0,0,0,0,1,0.0,Caucasian,Male,na
1463,49,Driving Under The Influence,1,0.0,1,0,0,0,2,0.0,Caucasian,Female,na
1464,49,Driving Under The Influence,1,0.0,1,0,0,0,2,0.0,Caucasian,Female,na
1465,49,Driving Under The Influence,1,0.0,1,0,0,0,2,0.0,Caucasian,Female,na
1466,49,Driving Under The Influence,1,0.0,1,0,0,0,2,0.0,Caucasian,Female,na
1467,50,Driving While License Revoked,1,1.0,1,0,0,0,5,0.0,Caucasian,Male,na
1468,50,Driving While License Revoked,1,1.0,1,0,0,0,5,0.0,Caucasian,Male,na
1469,50,Driving While License Revoked,1,1.0,1,0,0,0,5,0.0,Caucasian,Male,na
1470,28,arrest case no charge,1,161.0,1,0,0,0,8,0.0,Caucasian,Male,na
1471,28,arrest case no charge,1,161.0,1,0,0,0,8,0.0,Caucasian,Male,na
1472,66,Battery,1,0.0,1,0,0,0,0,0.0,Caucasian,Male,na
1474,46,Battery,1,1.0,0,0,0,0,0,0.0,Caucasian,Female,na
1475,30,Driving While License Revoked,1,1.0,1,0,0,1,5,0.0,African-American,Male,Battery
1476,30,Driving While License Revoked,1,1.0,1,0,0,1,5,0.0,African-American,Male,Battery
1477,22,Battery,1,1.0,0,0,0,0,0,0.0,Caucasian,Female,na
1478,23,arrest case no charge,1,1.0,0,0,0,0,1,0.0,Caucasian,Male,na
1479,23,arrest case no charge,1,1.0,0,0,0,0,1,0.0,Caucasian,Male,na
1484,24,arrest case no charge,1,0.0,1,1,0,0,10,0.0,African-American,Male,na
1485,24,arrest case no charge,1,0.0,1,1,0,0,10,0.0,African-American,Male,na
1486,24,arrest case no charge,1,0.0,1,1,0,0,10,0.0,African-American,Male,na
1487,53,Possession Burglary Tools,1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
1489,56,DUI Level 0.15 Or Minor In Veh,1,1.0,0,0,0,0,3,0.0,Caucasian,Male,na
1492,31,Grand Theft in the 3rd Degree,1,2.0,0,0,0,0,0,0.0,Caucasian,Female,na
